doi,author,title,year,url,venue,json,view_num,tile,view_type,domain_viewType
10.1111/cgf.13698,"Bernard, J¨¹rgen;Hutter, Marco;Reinemuth, Heiko;Pfeifer, Hendrik;Bors, Christian;Kohlhammer, J?rn",Visual-Interactive Preprocessing of Multivariate Time Series Data,2019,https://doi.org/10.1111/cgf.13698,EuroVis,2019_10.1111@cgf.13698.json,4,13,"['Net.', 'Text', 'Panel']",Tree and Network (Graph)
10.1111/cgf.13721,"Stoiber, C.;Rind, A.;Grassinger, F.;Gutounig, R.;Goldgruber, E.;Sedlmair, M.;Emrich, ?.;Aigner, W.",netflower: Dynamic Network Visualization for Data Journalists,2019,https://doi.org/10.1111/cgf.13721,EuroVis,2019_10.1111@cgf.13721.json,10,60,"['Diag.', 'Panel', 'Bar']",Diagram
10.1109/TVCG.2011.176,Nivan Ferreira;Lauro Lins;Daniel Fink;Steve Kelling;Christopher Wood;Juliana Freire;Claudio Silva,BirdVis: Visualizing and Understanding Bird Populations,2011,http://dx.doi.org/10.1109/TVCG.2011.176,InfoVis,10.1109@TVCG.2011.176.json,6,19,"['Line', 'Panel', 'Map']",Map
10.1109/TVCG.2012.226,Jian Zhao;Fanny Chevalier;Christopher Collins;Ravin Balakrishnan,Facilitating Discourse Analysis with Interactive Visualization,2012,http://dx.doi.org/10.1109/TVCG.2012.226,InfoVis,10.1109@TVCG.2012.226.json,4,9,"['Panel', 'Grid', 'Table']",Grid/Matrix
10.1109/TVCG.2012.255,Michael Sedlmair;Annika Frank;Tamara Munzner;Andreas Butz,RelEx: Visualization for Actively Changing Overlay Network Specifications,2012,http://dx.doi.org/10.1109/TVCG.2012.255,InfoVis,10.1109@TVCG.2012.255.json,4,10,"['Net.', 'Diag.', 'Grid', 'Table']",Grid/Matrix
10.1109/TVCG.2014.2346444,Charles D. Stolper;Minsuk Kahng;Zhiyuan Lin;Florian Foerster;Aakash Goel;John Stasko;Duen Horng Chau,GLO-STIX: Graph-Level Operations for Specifying Techniques and Interactive eXploration,2014,http://dx.doi.org/10.1109/TVCG.2014.2346444,InfoVis,10.1109@TVCG.2014.2346444.json,4,4,"['Net.', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2015.2466971,Matthew Brehmer;Jocelyn Ng;Kevin Tate;Tamara Munzner,"Matches, Mismatches, and Methods: Multiple-View Workflows for Energy Portfolio Analysis",2015,http://dx.doi.org/10.1109/TVCG.2015.2466971,InfoVis,10.1109@TVCG.2015.2466971.json,4,18,"['Panel', 'Grid']",Grid/Matrix
10.1109/TVCG.2015.2467191,Kanit Wongsuphasawat;Dominik Moritz;Anushka Anand;Jock Mackinlay;Bill Howe;Jeffrey Heer,Voyager: Exploratory Analysis via Faceted Browsing of Visualization Recommendations,2015,http://dx.doi.org/10.1109/TVCG.2015.2467191,InfoVis,10.1109@TVCG.2015.2467191.json,6,19,"['Panel', 'Distri.', 'Bar', 'Point']",Point
10.1109/TVCG.2015.2467691,Yong Wang;Qiaomu Shen;Daniel Archambault;Zhiguang Zhou;Min Zhu;Sixiao Yang;Huamin Qu,AmbiguityVis: Visualization of Ambiguity in Graph Layouts,2015,http://dx.doi.org/10.1109/TVCG.2015.2467691,InfoVis,10.1109@TVCG.2015.2467691.json,7,11,"['Net.', 'Panel', 'Bar', 'Point']",Tree and Network (Graph)
10.1109/TVCG.2017.2744318,Thomas H?llt;Nicola Pezzotti;Vincent van Unen;Frits Koning;Boudewijn P.F. Lelieveldt;Anna Vilanova,CyteGuide: Visual Guidance for Hierarchical Single-Cell Analysis,2017,http://dx.doi.org/10.1109/TVCG.2017.2744318,InfoVis,10.1109@TVCG.2017.2744318.json,4,16,"['Point', 'Grid', 'Table']",Point
10.1109/TVCG.2018.2865139,Wei Chen;Fangzhou Guo;Dongming Han;Jacheng Pan;Xiaotao Nie;Jiazhi Xia;Xiaolong Zhang,Structure-Based Suggestive Exploration: A New Approach for Effective Exploration of Large Networks,2018,http://dx.doi.org/10.1109/TVCG.2018.2865139,InfoVis,10.1109@TVCG.2018.2865139.json,4,22,"['Net.', 'Panel', 'Map']",Tree and Network (Graph)
10.1109/PacificVis.2013.6596139,J. Wang;R. Sisneros;J. Huang,Interactive selection of multivariate features in large spatiotemporal data,2013,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6596139&isnumber=6596110,PacificVis,10.1109_PacificVis.2013.6596139.json,5,13,"['Bar', 'Map', 'Point']",Map
10.1109/PacificVis.2014.50,D. Chu et al.,Visualizing Hidden Themes of Taxi Movement with Semantic Transformation,2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6787160&isnumber=6787115,PacificVis,10.1109_PacificVis.2014.50.json,4,13,"['Text', 'Diag.', 'Line', 'Map']",Map
10.1109/PacificVis.2014.13,R. Scheepens;H. v. d. Wetering;J. J. v. Wijk,Non-overlapping Aggregated Multivariate Glyphs for Moving Objects,2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6787132&isnumber=6787115,PacificVis,10.1109_PacificVis.2014.13.json,6,16,"['Bar', 'Map', 'Table', 'Panel']",Bar
10.1109/PACIFICVIS.2015.7156376,D. Thom et al.,Can twitter really save your life? A case study of visual social media analytics for situation awareness.,2015,https://doi.org/10.1109/PACIFICVIS.2015.7156376,PacificVis,10.1109_PACIFICVIS.2015.7156376.json,8,9,"['Text', 'Map', 'Diag.', 'Area']",Map
10.1109/PACIFICVIS.2016.7465266,Robert Krueger;Guodao Sun;Fabian Beck 0001;Ronghua Liang;Thomas Ertl,TravelDiff - Visual comparison analytics for massive movement patterns derived from Twitter.,2016,https://doi.org/10.1109/PACIFICVIS.2016.7465266,PacificVis,10.1109_PACIFICVIS.2016.7465266.json,21,9,"['Distri.', 'Map', 'Area', 'Table']",Map
10.1109/PACIFICVIS.2016.7465275,Mingming Lu;Dan Meng;Yanni Peng;Yong Li;Ying Zhao 0001;Xiaoping Fan;Fangfang Zhou,A visual analytics approach for exploring individual behaviors in smartphone usage data.,2016,https://doi.org/10.1109/PACIFICVIS.2016.7465275,PacificVis,10.1109_PACIFICVIS.2016.7465275.json,16,13,"['Net.', 'Point', 'Area']",Area
10.1109/PACIFICVIS.2017.8031580,Min Lu;Jie Liang 0004;Yu Zhang 0043;Guozheng Li 0002;Siming Chen;Zongru Li;Xiaoru Yuan,Interaction+ - Interaction enhancement for web-based visualizations.,2017,https://doi.org/10.1109/PACIFICVIS.2017.8031580,PacificVis,10.1109_PACIFICVIS.2017.8031580.json,4,18,"['Diag.', 'Panel', 'Bar', 'Point']",Diagram
10.1109/PacificVis.2018.00034,T. Gschwandtner;O. Erhart,Know Your Enemy: Identifying Quality Problems of Time Series Data,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365994&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00034.json,4,13,"['Distri.', 'Grid', 'Table', 'Bar']",Grid/Matrix
10.1109/PacificVis.2018.00026,W. Wu;Y. Zheng;K. Chen;X. Wang;N. Cao,A Visual Analytics Approach for Equipment Condition Monitoring in Smart Factories of Process Industry,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365986&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00026.json,9,62,"['Line', 'Bar', 'Grid', 'Panel']",Line
10.1109/PacificVis.2018.00012,Y. Onoue;K. Kyoda;M. Kioka;K. Baba;S. Onami;K. Koyamada,Development of an Integrated Visualization System for Phenotypic Character Networks,2018,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8365972&isnumber=8365960,PacificVis,10.1109_PacificVis.2018.00012.json,5,21,"['Grid', 'Diag.', 'Panel', 'Bar']",Diagram
10.1109/PACIFICVIS.2019.00028,Chanhee Park;Sungjun Do;Eunjeong Lee;Hanna Jang;Sungchan Jung;Hyunwoo Han;Kyungwon Lee,GitViz - An Interactive Visualization System for Analyzing Development Trends in the Open-Source Software Community.,2019,https://dblp.org/rec/conf/apvis/ParkDLJJHL19,PacificVis,10.1109_PacificVis.2019.00028.json,4,18,"['Net.', 'Diag.', 'Panel', 'Area']",Tree and Network (Graph)
10.1109/PACIFICVIS.2019.00036,Qing Chen;Zhen Li;Ting-Chuen Pong;Huamin Qu,Designing Narrative Slideshows for Learning Analytics.,2019,https://dblp.org/rec/conf/apvis/ChenLPQ19,PacificVis,10.1109_PacificVis.2019.00036.json,4,11,"['Net.', 'Text', 'Panel', 'Grid']",Text Based
10.1109/TVCG.2013.161,Adrian Maries;Nathan Mays;MeganOlson Hunt;Kim F. Wong;William Layton;Robert Boudreau;Caterina Rosano;G. Elisabeta Marai,GRACE: A Visual Comparison Framework for Integrated Spatial and Non-Spatial Geriatric Data,2013,http://dx.doi.org/10.1109/TVCG.2013.161,SciVis,10.1109@TVCG.2013.161.json,6,12,"['Net.', 'Line', 'SciVis', 'Panel']",Tree and Network (Graph)
10.1109/TVCG.2014.2346416,Fan Hong;Chufan Lai;Hanqi Guo;Enya Shen;Xiaoru Yuan;Sikun Li,FLDA: Latent Dirichlet Allocation Based Unsteady Flow Analysis,2014,http://dx.doi.org/10.1109/TVCG.2014.2346416,SciVis,10.1109@TVCG.2014.2346416.json,5,9,"['Diag.', 'Panel', 'Grid', 'SciVis']",Diagram
10.1109/TVCG.2016.2599211,Sergej Stoppel;Stefan Bruckner,Vol?velle: Printable Interactive Volume Visualization,2016,http://dx.doi.org/10.1109/TVCG.2016.2599211,SciVis,10.1109@TVCG.2016.2599211.json,5,18,"['Table', 'SciVis']",SciVis
10.1109/TVCG.2017.2743938,Julien Tierny;Guillaume Favelier;Joshua A. Levine;Charles Gueunet;Michael Michaux,The Topology ToolKit,2017,http://dx.doi.org/10.1109/TVCG.2017.2743938,SciVis,10.1109@TVCG.2017.2743938.json,4,11,"['Line', 'Panel', 'SciVis']",SciVis
10.1109/TVCG.2017.2744078,Tran Minh Quan;Junyoung Choi;Haejin Jeong;Won-Ki Jeong,An Intelligent System Approach for Probabilistic Volume Rendering Using Hierarchical 3D Convolutional Sparse Coding,2017,http://dx.doi.org/10.1109/TVCG.2017.2744078,SciVis,10.1109@TVCG.2017.2744078.json,6,12,"['Line', 'Area', 'SciVis', 'Panel']",Line
10.1109/TVCG.2018.2864808,Jun Tao;Martin Imre;Chaoli Wang;Nitesh V. Chawla;Hanqi Guo;G?khan Sever;Seung Hyun Kim,Exploring Time-Varying Multivariate Volume Data Using Matrix of Isosurface Similarity Maps,2018,http://dx.doi.org/10.1109/TVCG.2018.2864808,SciVis,10.1109@TVCG.2018.2864808.json,4,16,"['Diag.', 'Panel', 'Grid', 'SciVis']",Diagram
10.1109/TVCG.2019.2934546,A. Wentzel et al.,Cohort-based T-SSIM Visual Computing for Radiation Therapy Prediction and Exploration,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8809842&isnumber=8911289,SciVis,10.1109@TVCG.2019.2934546.json,7,13,"['Distri.', 'Point']",Distribution
10.1109/VAST.2011.6102439,Sebastian Bremm;Tatiana von Landesberger;Martin He?;Tobias Schreck;Philipp Weil;Kay Hamacherk,Interactive visual comparison of multiple trees,2011,http://dx.doi.org/10.1109/VAST.2011.6102439,VAST,10.1109@VAST.2011.6102439.json,7,22,"['Net.', 'Grid']",Tree and Network (Graph)
10.1109/VAST.2011.6102442,Hossam Sharara;Awalin Sopan;Galileo Namata;Lise Getoor;Lisa Singh,G-PARE: A visual analytic tool for comparative analysis of uncertain graphs,2011,http://dx.doi.org/10.1109/VAST.2011.6102442,VAST,10.1109@VAST.2011.6102442.json,4,63,"['Net.', 'Panel', 'Grid', 'Table']",Tree and Network (Graph)
10.1109/VAST.2011.6102460,Abish Malik;Ross Maciejewski;Ben Maule;David S. Ebert,A visual analytics process for maritime resource allocation and risk assessment,2011,http://dx.doi.org/10.1109/VAST.2011.6102460,VAST,10.1109@VAST.2011.6102460.json,4,19,"['Line', 'Grid', 'Map', 'Panel']",Map
10.1109/VAST.2011.6102461,Wenwen Dou;Xiaoyu Wang;Remco Chang;William Ribarsky,ParallelTopics: A probabilistic approach to exploring document collections,2011,http://dx.doi.org/10.1109/VAST.2011.6102461,VAST,10.1109@VAST.2011.6102461.json,4,13,"['Text', 'Line', 'Point', 'Area']",Line
10.1109/VAST.2011.6102471,J. A. G. G¨®mez;A. Buck-Coleman;C. Plaisant;B. Shneiderman,TreeVersity: Comparing tree structures by topology and node's attributes differences,2011,http://dx.doi.org/10.1109/VAST.2011.6102471,VAST,10.1109@VAST.2011.6102471.json,5,13,"['Net.', 'Panel', 'Table']",Tree and Network (Graph)
10.1109/VAST.2012.6400486,Eli T. Brown;Jingjing Liu;Carla E. Brodley;Remco Chang,Dis-function: Learning distance functions interactively,2012,http://dx.doi.org/10.1109/VAST.2012.6400486,VAST,10.1109@VAST.2012.6400486.json,4,33,"['Bar', 'Point', 'Table']",Bar
10.1109/VAST.2012.6400557,Junghoon Chae;Dennis Thom;Harald Bosch;Yun Jang;Ross Maciejewski;David S. Ebert;Thomas Ertl,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,2012,http://dx.doi.org/10.1109/VAST.2012.6400557,VAST,10.1109@VAST.2012.6400557.json,7,60,"['Text', 'Bar', 'Map', 'Area']",Bar
10.1109/TVCG.2013.125,T. M¨¹hlbacher;H. Piringer,A Partition-Based Framework for Building and Validating Regression Models,2013,http://dx.doi.org/10.1109/TVCG.2013.125,VAST,10.1109@TVCG.2013.125.json,9,11,"['Bar', 'Grid', 'Table']",Grid/Matrix
10.1109/TVCG.2013.146,Bertjan Broeksema;Thomas Baudel;Alex Telea;Paolo Crisafulli,Decision Exploration Lab: A Visual Analytics Solution for Decision Management,2013,http://dx.doi.org/10.1109/TVCG.2013.146,VAST,10.1109@TVCG.2013.146.json,4,60,"['Panel', 'Map']",Map
10.1109/TVCG.2013.190,Bing Wang;Puripant Ruchikachorn;Klaus Mueller,SketchPadN-D: WYDIWYG Sculpting and Editing in High-Dimensional Space,2013,http://dx.doi.org/10.1109/TVCG.2013.190,VAST,10.1109@TVCG.2013.190.json,6,13,"['Net.', 'Line', 'Point', 'Bar']",Point
10.1109/TVCG.2013.194,Kuno Kurzhals;Daniel Weiskopf,Space-Time Visual Analytics of Eye-Tracking Data for Dynamic Stimuli,2013,http://dx.doi.org/10.1109/TVCG.2013.194,VAST,10.1109@TVCG.2013.194.json,4,14,"['Panel', 'Grid', 'SciVis']",SciVis
10.1109/TVCG.2014.2346574,Charles D. Stolper;Adam Perer;David Gotz,Progressive Visual Analytics: User-Driven Visual Exploration of In-Progress Analytics,2014,http://dx.doi.org/10.1109/TVCG.2014.2346574,VAST,10.1109@TVCG.2014.2346574.json,5,15,"['Bar', 'Point', 'Panel']",Point
10.1109/TVCG.2014.2346682,David Gotz;Harry Stavropoulos,DecisionFlow: Visual Analytics for High-Dimensional Temporal Event Sequence Data,2014,http://dx.doi.org/10.1109/TVCG.2014.2346682,VAST,10.1109@TVCG.2014.2346682.json,4,12,"['Panel', 'Bar', 'Point']",Bar
10.1109/TVCG.2014.2346743,Ellen Isaacs;Kelly Damico;Shane Ahern;Eugene Bart;Mudita Singhal,Footprints: A Visual Search Tool that Supports Discovery and Coverage Tracking,2014,http://dx.doi.org/10.1109/TVCG.2014.2346743,VAST,10.1109@TVCG.2014.2346743.json,5,16,"['Text', 'Bar', 'Table', 'Panel']",Table
10.1109/TVCG.2014.2346751,P. K?thur;M. Sips;H. Dobslaw;D. Dransch,Visual Analytics for Comparison of Ocean Model Output with Reference Data: Detecting and Analyzing Geophysical Processes Using Clustering Ensembles,2014,http://dx.doi.org/10.1109/TVCG.2014.2346751,VAST,10.1109@TVCG.2014.2346751.json,4,17,"['Line', 'Distri.', 'Point']",Line
10.1109/TVCG.2014.2346898,Jiawan Zhang;E Yanli;Jing Ma;Yahui Zhao;Binghan Xu;Liting Sun;Jinyan Chen;Xiaoru Yuan,Visual Analysis of Public Utility Service Problems in a Metropolis,2014,http://dx.doi.org/10.1109/TVCG.2014.2346898,VAST,10.1109@TVCG.2014.2346898.json,20,33,"['Line', 'Map']",Map
10.1109/TVCG.2014.2346922,Jian Zhao;Nan Cao;Zhen Wen;Yale Song;Yu-Ru Lin;Christopher Collins,#FluxFlow: Visual Analysis of Anomalous Information Spreading on Social Media,2014,http://dx.doi.org/10.1109/TVCG.2014.2346922,VAST,10.1109@TVCG.2014.2346922.json,4,13,"['Net.', 'Grid', 'Point']",Point
10.1109/VAST.2014.7042479,Tarik Crnovrsanin;Chris Muelder;Kwan-Liu Ma,A System for Visual Analysis of Radio Signal Data,2014,http://dx.doi.org/10.1109/VAST.2014.7042479,VAST,10.1109@VAST.2014.7042479.json,4,62,"['Panel', 'Map', 'Area', 'Point']",Point
10.1109/VAST.2014.7042486,Fei Wang;Wei Chen;Feiran Wu;Ye Zhao;Han Hong;Tianyu Gu;Long Wang;Ronghua Liang;Hujun Bao,A Visual Reasoning Approach for Data-driven Transport Assessment on Urban Roads,2014,http://dx.doi.org/10.1109/VAST.2014.7042486,VAST,10.1109@VAST.2014.7042486.json,4,18,"['Bar', 'Map', 'Point']",Map
10.1109/VAST.2014.7042493,Eric Alexander;Joe Kohlmann;Robin Valenza;Michael Witmore;Michael Gleicher,Serendip: Topic Model-Driven Visual Exploration of Text Corpora,2014,http://dx.doi.org/10.1109/VAST.2014.7042493,VAST,10.1109@VAST.2014.7042493.json,4,11,"['Text', 'Panel', 'Grid', 'Bar']",Grid/Matrix
10.1109/VAST.2014.7042496,Jian Zhao;Liang Gou;Fei Wang;Michelle Zhou,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,2014,http://dx.doi.org/10.1109/VAST.2014.7042496,VAST,10.1109@VAST.2014.7042496.json,4,17,"['Panel', 'Point', 'Area']",Area
10.1109/VAST.2014.7042501,S. K. Badam;J. Zhao;N. Elmqvist;D. S. Ebert,TimeFork: Mixed-initiative time-series prediction,2014,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7042501&isnumber=7042473,VAST,10.1109@VAST.2014.7042501.json,7,13,"['Net.', 'Line', 'Panel']",Line
10.1109/VAST.2014.7042518,J. Koven;E. Bertini;N. Memon;R. L. Dubois,I-VEST: Intelligent visual email search and triage,2014,?http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7042518&isnumber=7042473,VAST,10.1109@VAST.2014.7042518.json,4,13,"['Text', 'Bar', 'Distri.', 'Line']",Bar
10.1109/TVCG.2015.2467531,Johanna Fulda;Matthew Brehmel;Tamara Munzner,TimeLineCurator: Interactive Authoring of Visual Timelines from Unstructured Text,2015,http://dx.doi.org/10.1109/TVCG.2015.2467531,VAST,10.1109@TVCG.2015.2467531.json,4,60,"['Text', 'Diag.', 'Panel', 'Table']",Diagram
10.1109/TVCG.2015.2467622,Josua Krause;Adam Perer;Harry Stavropoulos,Supporting Iterative Cohort Construction with Visual Temporal Queries,2015,http://dx.doi.org/10.1109/TVCG.2015.2467622,VAST,10.1109@TVCG.2015.2467622.json,7,13,"['Net.', 'Diag.', 'Panel', 'Bar']",Diagram
10.1109/TVCG.2015.2467757,Fabian Beck;Sebastian Koch;Daniel Weiskopf,Visual Analysis and Dissemination of Scientific Literature Collections with SurVis,2015,http://dx.doi.org/10.1109/TVCG.2015.2467757,VAST,10.1109@TVCG.2015.2467757.json,4,14,"['Panel', 'Bar', 'Table']",Table
10.1109/TVCG.2015.2468292,Sujin Jang;Niklas Elmqvist;Karthik Ramani,MotionFlow: Visual Abstraction and Aggregation of Sequential Patterns in Human Motion Tracking Data,2015,http://dx.doi.org/10.1109/TVCG.2015.2468292,VAST,10.1109@TVCG.2015.2468292.json,5,21,"['Net.', 'Diag.']",Tree and Network (Graph)
10.1109/VAST.2015.7347632,Qingsong Liu;Yifan Hu;Lei Shi;Xinzhu Mu;Yutao Zhang;Jie Tang,EgoNetCloud: Event-based egocentric dynamic network visualization,2015,http://dx.doi.org/10.1109/VAST.2015.7347632,VAST,10.1109@VAST.2015.7347632.json,4,11,"['Net.', 'Text', 'Panel', 'Area']",Area
10.1109/VAST.2015.7347637,Michael Brooks;Saleema Amershi;Bongshin Lee;Steven M. Drucker;Ashish Kapoor;Patrice Simard,FeatureInsight: Visual support for error-driven feature ideation in text classification,2015,http://dx.doi.org/10.1109/VAST.2015.7347637,VAST,10.1109@VAST.2015.7347637.json,4,16,"['Text', 'Panel', 'Bar']",Text Based
10.1109/TVCG.2016.2598469,Michael Glueck;Alina Gvozdik;Fanny Chevalier;Azam Khan;Michael Brudno;Daniel Wigdor,PhenoStacks: Cross-Sectional Cohort Phenotype Comparison Visualizations,2016,http://dx.doi.org/10.1109/TVCG.2016.2598469,VAST,10.1109@TVCG.2016.2598469.json,4,16,"['Bar', 'Grid', 'Table', 'Panel']",Grid/Matrix
10.1109/VAST.2016.7883520,Tanja Blascheck;Fabian Beck;Sebastian Baltes;Thomas Ertl;Daniel Weiskopf,Visual analysis and coding of data-rich user behavior,2016,http://dx.doi.org/10.1109/VAST.2016.7883520,VAST,10.1109@VAST.2016.7883520.json,4,12,"['Line', 'Panel', 'Table']",Table
10.1109/TVCG.2017.2744098,Jiazhi Xia;Fenjin Ye;Wei Chen;Yusi Wang;Weifeng Chen;Yuxin Ma;Anthony K.H. Tung,LDSScanner: Exploratory Analysis of Low-Dimensional Structures in High-Dimensional Datasets,2017,http://dx.doi.org/10.1109/TVCG.2017.2744098,VAST,10.1109@TVCG.2017.2744098.json,6,13,"['Line', 'Panel', 'Point', 'Bar']",Point
10.1109/TVCG.2017.2744683,Alsallakh Bilal;Amin Jourabloo;Mao Ye;Xiaoming Liu;Liu Ren,Do Convolutional Neural Networks Learn Class Hierarchy?,2017,http://dx.doi.org/10.1109/TVCG.2017.2744683,VAST,10.1109@TVCG.2017.2744683.json,4,16,"['Grid', 'Panel', 'Bar']",Grid/Matrix
10.1109/TVCG.2017.2745083,Yuanzhe Chen;Panpan Xu;Liu Ren,Sequence Synopsis: Optimize Visual Summary of Temporal Event Data,2017,http://dx.doi.org/10.1109/TVCG.2017.2745083,VAST,10.1109@TVCG.2017.2745083.json,4,21,"['Diag.', 'Panel', 'Point', 'Table']",Diagram
10.1109/TVCG.2017.2745320,Shunan Guo;Ke Xu;Rongwen Zhao;David Gotz;Hongyuan Zha;Nan Cao,EventThread: Visual Summarization and Stage Analysis of Event Sequence Data,2017,http://dx.doi.org/10.1109/TVCG.2017.2745320,VAST,10.1109@TVCG.2017.2745320.json,4,13,"['Net.', 'Diag.', 'Table']",Table
10.1109/VAST.2017.8585487,Dustin Arendt;Meg Pirrung,"The y of it Matters, Even for Storyline Visualization",2017,http://dx.doi.org/10.1109/VAST.2017.8585487,VAST,10.1109@VAST.2017.8585487.json,4,60,"['Line', 'Map', 'Table', 'Panel']",Line
10.1109/TVCG.2018.2864500,M. Kahng;N. Thorat;D. H. Chau;F. B. Vi¨¦gas;M. Wattenberg,GAN Lab: Understanding Complex Deep Generative Models using Interactive Visual Experimentation,2018,http://dx.doi.org/10.1109/TVCG.2018.2864500,VAST,10.1109@TVCG.2018.2864500.json,5,60,"['Diag.', 'Panel', 'Distri.', 'Line']",Diagram
10.1109/TVCG.2018.2864504,Junpeng Wang;Liang Gou;Han-Wei Shen;Hao Yang,DQNViz: A Visual Analytics Approach to Understand Deep Q-Networks,2018,http://dx.doi.org/10.1109/TVCG.2018.2864504,VAST,10.1109@TVCG.2018.2864504.json,13,15,"['Line', 'Distri.', 'Area']",Distribution
10.1109/TVCG.2018.2864812,Yao Ming;Huamin Qu;Enrico Bertini,RuleMatrix: Visualizing and Understanding Classifiers with Rules,2018,http://dx.doi.org/10.1109/TVCG.2018.2864812,VAST,10.1109@TVCG.2018.2864812.json,10,19,"['Diag.', 'Panel', 'Distri.', 'Table']",Distribution
10.1109/TVCG.2018.2864814,Xuanwu Yue;Xinhuan Shu;Xinyu Zhu;Xinnan Du;Zheqing Yu;Dimitrios Papadopoulos;Siyuan Liu,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,2018,http://dx.doi.org/10.1109/TVCG.2018.2864814,VAST,10.1109@TVCG.2018.2864814.json,22,10,"['Net.', 'Diag.', 'Line', 'Bar']",Line
10.1109/TVCG.2018.2864885,Shunan Guo;Zhuochen Jin;David Gotz;Fan Du;Hongyuan Zha;Nan Cao,Visual Progression Analysis of Event Sequence Data,2018,http://dx.doi.org/10.1109/TVCG.2018.2864885,VAST,10.1109@TVCG.2018.2864885.json,4,13,"['Diag.', 'Panel', 'Point']",Diagram
10.1109/TVCG.2018.2864905,Nicole Sultanum;Devin Singh;Michael Brudno;Fanny Chevalier,Doccurate: A Curation-Based Approach for Clinical Text Visualization,2018,http://dx.doi.org/10.1109/TVCG.2018.2864905,VAST,10.1109@TVCG.2018.2864905.json,4,19,"['Text', 'Panel', 'Distri.']",Distribution
10.1109/TVCG.2018.2865023,Jay Koven;Cristian Felix;Hossein Siadati;Markus Jakobsson;Enrico Bertini,Lessons Learned Developing a Visual Analytics Solution for Investigative Analysis of Scamming Activities,2018,http://dx.doi.org/10.1109/TVCG.2018.2865023,VAST,10.1109@TVCG.2018.2865023.json,5,9,"['Text', 'Bar', 'Table']",Text Based
10.1109/TVCG.2018.2865042,Prithiviraj K. Muthumanickam;Katerina Vrotsou;Aida Nordman;Jimmy Johansson;Matthew Cooper,Identification of Temporally Varying Areas of Interest in Long-Duration Eye-Tracking Data Sets,2018,http://dx.doi.org/10.1109/TVCG.2018.2865042,VAST,10.1109@TVCG.2018.2865042.json,4,11,"['Line', 'Panel', 'SciVis']",SciVis
10.1109/TVCG.2018.2865043,Dennis Dingen;Marcel van't Veer;Patrick Houthuizen;Eveline H. J. Mestrom;Erik H.H.M. Korsten;Arthur R.A. Bouwman;Jarke van Wijk,RegressionExplorer: Interactive Exploration of Logistic Regression Models with Subgroup Analysis,2018,http://dx.doi.org/10.1109/TVCG.2018.2865043,VAST,10.1109@TVCG.2018.2865043.json,9,19,"['Grid', 'Panel', 'Bar']",Grid/Matrix
10.1109/TVCG.2019.2934263,"S. Chen, S. Li, S. Chen and X. Yuan",R-Map: A Map Metaphor for Visualizing Information Reposting Process in Social Media,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805419&isnumber=8911289,VAST,10.1109@TVCG.2019.2934263.json,4,21,"['Text', 'Distri.', 'Map', 'Table']",Map
10.1109/TVCG.2019.2934300,"M. Behrisch, T. Schreck and H. Pfister",GUIRO: User-Guided Matrix Reordering,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807245&isnumber=8911289,VAST,10.1109@TVCG.2019.2934300.json,4,9,"['Net.', 'Panel', 'Grid']",Grid/Matrix
10.1109/TVCG.2019.2934659,"F. Hohman, H. Park, C. Robinson and D. H. Polo Chau",Summit: Scaling Deep Learning Interpretability by Visualizing Activation and Attribution Summarizations,2019,http//ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807294&isnumber=8911289,VAST,10.1109@TVCG.2019.2934659.json,4,21,"['Net.', 'Diag.', 'Bar', 'Point']",Tree and Network (Graph)
10.1111/j.1467-8659.2012.03117.x,Ko S;Maciejewski R;Jang Y;Ebert D. S,MarketAnalyzer: An Interactive Visual Analytics System for Analyzing Competitive Advantage Using Point of Sale Data,2012,https://doi.org/10.1111/j.1467-8659.2012.03117.x,EuroVis,10.1111@j.1467-8659.2012.03117.x.json,11,67,"['Panel', 'Bar', 'Grid', 'Map', 'Line']",Grid/Matrix
